0.00000000E+0 1.01825000E+0 1.00000001E-1 2.91160000E+2
1.20000005E+0 1.01812500E+0 1.29999995E+0 2.91097500E+2
2.20000005E+0 1.01837500E+0 2.29999995E+0 2.91097500E+2
3.20000005E+0 1.01825000E+0 3.20000005E+0 2.91097500E+2
4.19999981E+0 1.01825000E+0 4.30000019E+0 2.91097500E+2
5.19999981E+0 1.01812500E+0 5.30000019E+0 2.91097500E+2
6.19999981E+0 1.01825000E+0 6.30000019E+0 2.91160000E+2
7.19999981E+0 1.01825000E+0 7.30000019E+0 2.91097500E+2
8.19999981E+0 1.01825000E+0 8.30000019E+0 2.91097500E+2
9.19999981E+0 1.01837500E+0 9.30000019E+0 2.91097500E+2
1.01999998E+1 1.01837500E+0 1.03000002E+1 2.91160000E+2
1.11999998E+1 1.01825000E+0 1.11999998E+1 2.91097500E+2
1.21999998E+1 1.01837500E+0 1.23000002E+1 2.91097500E+2
1.31999998E+1 1.01812500E+0 1.33000002E+1 2.91097500E+2
1.41999998E+1 1.01825000E+0 1.43000002E+1 2.91160000E+2
1.51999998E+1 1.01825000E+0 1.53000002E+1 2.91097500E+2
1.62000008E+1 1.01825000E+0 1.62999992E+1 2.91097500E+2
1.72000008E+1 1.01837500E+0 1.72999992E+1 2.91097500E+2
1.82000008E+1 1.01825000E+0 1.82999992E+1 2.91097500E+2
1.92000008E+1 1.01825000E+0 1.92000008E+1 2.91160000E+2
2.02000008E+1 1.01825000E+0 2.02999992E+1 2.91160000E+2
2.12000008E+1 1.01825000E+0 2.12999992E+1 2.91097500E+2
2.22000008E+1 1.01825000E+0 2.22999992E+1 2.91097500E+2
2.32000008E+1 1.01837500E+0 2.32999992E+1 2.91097500E+2
2.42000008E+1 1.01837500E+0 2.42999992E+1 2.91160000E+2
2.52000008E+1 1.01825000E+0 2.52999992E+1 2.91097500E+2
2.62000008E+1 1.01825000E+0 2.62999992E+1 2.91160000E+2
2.72000008E+1 1.01825000E+0 2.72999992E+1 2.91097500E+2
2.82000008E+1 1.01825000E+0 2.82999992E+1 2.91160000E+2
2.92000008E+1 1.01825000E+0 2.92999992E+1 2.91160000E+2
3.02000008E+1 1.01837500E+0 3.02000008E+1 2.91160000E+2
3.12000008E+1 1.01825000E+0 3.12999992E+1 2.91160000E+2
3.22000008E+1 1.01825000E+0 3.22999992E+1 2.91097500E+2
3.32000008E+1 1.01837500E+0 3.32999992E+1 2.91160000E+2
3.42000008E+1 1.01825000E+0 3.42999992E+1 2.91160000E+2
3.52000008E+1 1.01837500E+0 3.52999992E+1 2.91160000E+2
3.62000008E+1 1.01825000E+0 3.62999992E+1 2.91097500E+2
3.72000008E+1 1.01837500E+0 3.72999992E+1 2.91097500E+2
3.82000008E+1 1.01837500E+0 3.82000008E+1 2.91160000E+2
3.92000008E+1 1.01825000E+0 3.92999992E+1 2.91160000E+2
4.02000008E+1 1.01825000E+0 4.02999992E+1 2.91160000E+2
4.12000008E+1 1.01837500E+0 4.12999992E+1 2.91097500E+2
4.22000008E+1 1.01837500E+0 4.22999992E+1 2.91160000E+2
4.32000008E+1 1.01825000E+0 4.32999992E+1 2.91160000E+2
4.42000008E+1 1.01825000E+0 4.42999992E+1 2.91160000E+2
4.52000008E+1 1.01812500E+0 4.52999992E+1 2.91160000E+2
4.62000008E+1 1.01825000E+0 4.62000008E+1 2.91160000E+2
4.72000008E+1 1.01825000E+0 4.72999992E+1 2.91097500E+2
4.82000008E+1 1.01825000E+0 4.82999992E+1 2.91160000E+2
4.92000008E+1 1.01837500E+0 4.92999992E+1 2.91160000E+2
5.02000008E+1 1.01812500E+0 5.02999992E+1 2.91160000E+2
5.12000008E+1 1.01825000E+0 5.12999992E+1 2.91160000E+2
5.22000008E+1 1.01825000E+0 5.22999992E+1 2.91160000E+2
5.32000008E+1 1.01825000E+0 5.32999992E+1 2.91160000E+2
5.42000008E+1 1.01825000E+0 5.42999992E+1 2.91160000E+2
5.52000008E+1 1.01812500E+0 5.52999992E+1 2.91160000E+2
